conn_#	host_a	host_b	port_a	port_b	first_packet	last_packet	total_packets_a2b	total_packets_b2a	resets_sent_a2b	resets_sent_b2a	ack_pkts_sent_a2b	ack_pkts_sent_b2a	pure_acks_sent_a2b	pure_acks_sent_b2a	sack_pkts_sent_a2b	sack_pkts_sent_b2a	dsack_pkts_sent_a2b	dsack_pkts_sent_b2a	max_sack_blks/ack_a2b	max_sack_blks/ack_b2a	unique_bytes_sent_a2b	unique_bytes_sent_b2a	actual_data_pkts_a2b	actual_data_pkts_b2a	actual_data_bytes_a2b	actual_data_bytes_b2a	rexmt_data_pkts_a2b	rexmt_data_pkts_b2a	rexmt_data_bytes_a2b	rexmt_data_bytes_b2a	zwnd_probe_pkts_a2b	zwnd_probe_pkts_b2a	zwnd_probe_bytes_a2b	zwnd_probe_bytes_b2a	outoforder_pkts_a2b	outoforder_pkts_b2a	pushed_data_pkts_a2b	pushed_data_pkts_b2a	SYN/FIN_pkts_sent_a2b	SYN/FIN_pkts_sent_b2a	req_1323_ws/ts_a2b	req_1323_ws/ts_b2a	adv_wind_scale_a2b	adv_wind_scale_b2a	req_sack_a2b	req_sack_b2a	sacks_sent_a2b	sacks_sent_b2a	urgent_data_pkts_a2b	urgent_data_pkts_b2a	urgent_data_bytes_a2b	urgent_data_bytes_b2a	mss_requested_a2b	mss_requested_b2a	max_segm_size_a2b	max_segm_size_b2a	min_segm_size_a2b	min_segm_size_b2a	avg_segm_size_a2b	avg_segm_size_b2a	max_win_adv_a2b	max_win_adv_b2a	min_win_adv_a2b	min_win_adv_b2a	zero_win_adv_a2b	zero_win_adv_b2a	avg_win_adv_a2b	avg_win_adv_b2a	initial_window_bytes_a2b	initial_window_bytes_b2a	initial_window_pkts_a2b	initial_window_pkts_b2a	ttl_stream_length_a2b	ttl_stream_length_b2a	missed_data_a2b	missed_data_b2a	truncated_data_a2b	truncated_data_b2a	truncated_packets_a2b	truncated_packets_b2a	data_xmit_time_a2b	data_xmit_time_b2a	idletime_max_a2b	idletime_max_b2a	hardware_dups_a2b	hardware_dups_b2a	throughput_a2b	throughput_b2a	RTT_samples_a2b	RTT_samples_b2a	RTT_min_a2b	RTT_min_b2a	RTT_max_a2b	RTT_max_b2a	RTT_avg_a2b	RTT_avg_b2a	RTT_stdev_a2b	RTT_stdev_b2a	RTT_from_3WHS_a2b	RTT_from_3WHS_b2a	RTT_full_sz_smpls_a2b	RTT_full_sz_smpls_b2a	RTT_full_sz_min_a2b	RTT_full_sz_min_b2a	RTT_full_sz_max_a2b	RTT_full_sz_max_b2a	RTT_full_sz_avg_a2b	RTT_full_sz_avg_b2a	RTT full_sz_stdev_a2b	RTT_full_sz_stdev_b2a	post-loss_acks_a2b	post-loss_acks_b2a	ambiguous_acks_a2b	ambiguous_acks_b2a	RTT_min_(last)_a2b	RTT_min_(last)_b2a	RTT_max_(last)_a2b	RTT_max_(last)_b2a	RTT_avg_(last)_a2b	RTT_avg_(last)_b2a	RTT_sdv_(last)_a2b	RTT_sdv_(last)_b2a	segs_cum_acked_a2b	segs_cum_acked_b2a	duplicate_acks_a2b	duplicate_acks_b2a	triple_dupacks_a2b	triple_dupacks_b2a	max_#_retrans_a2b	max_#_retrans_b2a	min_retr_time_a2b	min_retr_time_b2a	max_retr_time_a2b	max_retr_time_b2a	avg_retr_time_a2b	avg_retr_time_b2a	sdv_retr_time_a2b	sdv_retr_time_b2a	time_namelookup	time_connect	time_appconnect	time_pretransfer	time_starttransfer	time_total	initcwnd	delay	bandwidth	max_queue_size	request_size
1	10.0.0.1	10.0.0.2	51774	80	1452651062.487028	1452651062.892497	28	26	0	0	27	26	25	1	0	0	0	0	0	0	396	65778	1	23	396	65778	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	2896	396	2066	395	2859	160768	32256	29696	32256	0	0	98322	32256	396	26064	1	9	396	65778	0	0	0	0	0	0	0.000	0.101	101.4	101.4	0	0	977	162227	3	25	100.6	0.5	100.8	0.6	100.7	0.6	0.1	0.0	100.8	0.6	2	2	100.7	0.5	100.8	0.6	100.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.203	0.000	0.203	0.304	0.406	18	50	100	1000	64
1	10.0.0.1	10.0.0.2	51780	80	1452651064.753077	1452651065.259223	52	50	0	0	51	50	49	1	0	0	0	0	0	0	397	131315	1	47	397	131315	0	0	0	0	0	0	0	0	0	0	1	5	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	2896	397	83	396	2793	251904	32256	29696	32256	0	0	150889	32256	397	26064	1	9	397	131315	0	0	0	0	0	0	0.000	0.203	101.2	101.2	0	0	784	259441	3	49	100.6	0.5	100.6	0.6	100.6	0.5	0.0	0.0	100.6	0.6	2	2	100.6	0.6	100.6	0.6	100.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.202	0.000	0.202	0.304	0.506	18	50	100	1000	128
1	10.0.0.1	10.0.0.2	51786	80	1452651066.943173	1452651067.551192	97	96	0	0	96	96	94	1	0	0	0	0	0	0	397	262387	1	93	397	262387	0	0	0	0	0	0	0	0	0	0	1	5	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	2896	397	83	396	2821	258560	32256	29696	32256	0	0	184208	32256	397	26064	1	9	397	262387	0	0	0	0	0	0	0.000	0.304	101.4	101.3	0	0	653	431544	3	94	100.6	0.5	100.8	0.6	100.7	0.5	0.1	0.0	100.8	0.6	2	2	100.6	0.6	100.8	0.6	100.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.203	0.000	0.203	0.304	0.608	18	50	100	1000	256
1	10.0.0.1	10.0.0.2	51792	80	1452651069.224348	1452651069.934056	176	177	0	0	175	177	173	1	0	0	0	0	0	0	397	524531	1	174	397	524531	0	0	0	0	0	0	0	0	0	0	1	6	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	4344	397	83	396	3014	513024	32256	29696	32256	0	0	292068	32256	397	26064	1	9	397	524531	0	0	0	0	0	0	0.000	0.406	101.3	101.4	0	0	559	739080	3	173	100.7	0.5	100.7	40.2	100.7	0.8	0.0	3.0	100.7	0.6	2	2	100.7	0.6	100.7	0.6	100.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.203	0.000	0.203	0.304	0.710	18	50	100	1000	512
1	10.0.0.1	10.0.0.2	51802	80	1452651071.574433	1452651072.385749	256	258	0	0	255	258	253	1	0	0	0	0	0	0	398	1048821	1	255	398	1048821	0	0	0	0	0	0	0	0	0	0	1	7	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	10136	398	85	397	4113	1228288	32256	29696	32256	0	0	484532	32256	398	26064	1	9	398	1048821	0	0	0	0	0	0	0.000	0.508	101.3	101.3	0	0	491	1292740	3	253	100.6	0.5	100.7	40.3	100.6	0.7	0.0	2.5	100.7	0.6	2	2	100.6	0.6	100.7	0.6	100.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	4	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.203	0.000	0.203	0.304	0.811	18	50	100	1000	1024
1	10.0.0.1	10.0.0.2	51808	80	1452651074.61809	1452651074.976489	335	337	0	0	334	337	332	1	0	0	0	0	0	0	398	2097397	1	334	398	2097397	0	0	0	0	0	0	0	0	0	0	1	8	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	20272	398	85	397	6279	2028544	32256	29696	32256	0	0	735308	32256	398	26064	1	9	398	2097397	0	0	0	0	0	0	0.000	0.611	101.3	101.3	0	0	435	2293039	3	332	100.6	0.5	100.7	39.4	100.7	0.6	0.1	2.1	100.7	0.6	2	2	100.6	0.6	100.7	0.6	100.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	4	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.203	0.000	0.203	0.304	0.915	18	50	100	1000	2048
1	10.0.0.1	10.0.0.2	51814	80	1452651076.784845	1452651077.857443	423	427	0	0	422	427	420	1	0	0	0	0	0	0	398	4194549	1	424	398	4194549	0	0	0	0	0	0	0	0	0	0	1	9	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	39096	398	85	397	9892	4849152	32256	29696	32256	0	0	1391665	32256	398	26064	1	9	398	4194549	0	0	0	0	0	0	0.000	0.769	101.3	101.3	0	0	371	3910644	3	420	100.6	0.5	100.7	39.8	100.6	0.6	0.1	1.9	100.7	0.6	2	2	100.6	0.6	100.7	0.6	100.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	6	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.203	0.000	0.203	0.304	1.073	18	50	100	1000	4096
1	10.0.0.1	10.0.0.2	51820	80	1452651079.677298	1452651081.98886	552	556	0	0	551	556	549	1	0	0	0	0	0	0	398	8388853	1	553	398	8388853	0	0	0	0	0	0	0	0	0	0	1	11	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	62264	398	85	397	15169	8388608	32256	29696	32256	0	0	2799505	32256	398	26064	1	9	398	8388853	0	0	0	0	0	0	0.000	1.118	101.3	101.4	0	0	280	5901044	3	549	100.6	0.5	100.7	37.4	100.7	0.6	0.1	1.6	100.7	0.6	2	2	100.6	0.5	100.7	0.6	100.7	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	6	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.203	0.000	0.203	0.304	1.422	18	50	100	1000	8192
1	10.0.0.1	10.0.0.2	51826	80	1452651082.925466	1452651085.51782	894	903	0	0	893	903	891	1	0	0	0	0	0	0	399	16777463	1	900	399	16777463	0	0	0	0	0	0	0	0	0	0	1	14	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	399	65160	399	87	398	18641	8388608	32256	29696	32256	0	0	4934368	32256	399	26064	1	9	399	16777463	0	0	0	0	0	0	0.000	1.822	101.3	101.3	0	0	188	7890390	3	891	100.7	0.5	100.7	39.4	100.7	0.6	0.0	1.3	100.7	0.6	2	2	100.7	0.6	100.7	0.6	100.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	11	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.203	0.000	0.203	0.304	2.126	18	50	100	1000	16384
1	10.0.0.1	10.0.0.2	51836	80	1452651086.794743	1452651087.398653	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	1263	1	1	395	1263	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1263	395	1263	394	1261	32256	32256	29696	32256	0	0	31232	32256	395	1263	1	1	395	1263	0	0	0	0	0	0	0.000	0.000	201.3	201.3	0	0	654	2091	3	3	200.7	0.5	200.7	0.6	200.7	0.5	0.0	0.0	200.7	0.6	2	2	200.7	0.5	200.7	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	0.604	18	100	1	1000	1
1	10.0.0.1	10.0.0.2	51842	80	1452651089.55703	1452651089.659556	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	2287	1	1	395	2287	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2287	395	2287	394	2284	33792	32256	29696	32256	0	0	32153	32256	395	2287	1	1	395	2287	0	0	0	0	0	0	0.000	0.000	201.3	201.3	0	0	654	3787	3	3	200.6	0.5	200.7	0.6	200.7	0.5	0.1	0.0	200.7	0.6	2	2	200.6	0.6	200.7	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	0.604	18	100	1	1000	2
1	10.0.0.1	10.0.0.2	51848	80	1452651091.476336	1452651092.80345	7	5	0	0	6	5	4	1	0	0	0	0	0	0	395	4336	1	2	395	4336	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	1440	394	2166	37888	32256	29696	32256	0	0	34730	32256	395	4336	1	2	395	4336	0	0	0	0	0	0	0.000	0.000	201.3	201.3	0	0	654	7179	3	4	200.6	0.5	200.7	0.6	200.7	0.5	0.1	0.0	200.7	0.6	2	2	200.6	0.6	200.7	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	0.604	18	100	1	1000	4
1	10.0.0.1	10.0.0.2	51854	80	1452651093.879017	1452651094.482855	8	6	0	0	7	6	5	1	0	0	0	0	0	0	395	8432	1	3	395	8432	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	2640	394	2809	46080	32256	29696	32256	0	0	39131	32256	395	8432	1	3	395	8432	0	0	0	0	0	0	0.000	0.000	201.3	201.3	0	0	654	13964	3	5	200.6	0.5	200.7	0.6	200.6	0.5	0.0	0.0	200.7	0.6	2	2	200.6	0.6	200.7	0.6	200.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	0.604	18	100	1	1000	8
1	10.0.0.1	10.0.0.2	51860	80	1452651096.365495	1452651096.789602	10	8	0	0	9	8	7	1	0	0	0	0	0	0	396	16625	1	6	396	16625	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/0	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	2896	396	2145	395	2770	62464	32256	29696	32256	0	0	46478	32256	396	14480	1	5	396	NA	0	NA	0	0	0	0	0.000	0.022	201.2	201.2	0	0	934	39200	2	7	200.6	0.5	200.6	0.5	200.6	0.5	0.0	0.0	200.6	0.5	1	1	200.6	0.5	200.6	0.5	200.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.402	0.000	0.402	0.604	0.625	18	100	1	1000	16
1	10.0.0.1	10.0.0.2	51866	80	1452651098.798699	1452651099.402666	16	14	0	0	15	14	13	1	0	0	0	0	0	0	396	33009	1	12	396	33009	0	0	0	0	0	0	0	0	0	0	1	2	1/1	1/0	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	2896	396	1153	395	2750	96256	32256	29696	32256	0	0	63863	32256	396	17376	1	6	396	NA	0	NA	0	0	0	0	0.000	0.201	201.3	201.3	0	0	656	54654	2	13	200.7	0.5	200.7	0.6	200.7	0.5	0.0	0.0	200.7	0.6	1	1	200.7	0.6	200.7	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	0.805	18	100	1	1000	32
1	10.0.0.1	10.0.0.2	51872	80	1452651101.425245	1452651102.462522	28	26	0	0	27	26	25	1	0	0	0	0	0	0	396	65778	1	23	396	65778	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	2896	396	2066	395	2859	160768	32256	29696	32256	0	0	98322	32256	396	14480	1	5	396	65778	0	0	0	0	0	0	0.000	0.433	201.3	201.3	0	0	382	63414	3	25	200.6	0.5	200.7	0.6	200.7	0.5	0.1	0.0	200.7	0.6	2	2	200.6	0.6	200.7	0.6	200.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	1.037	18	100	1	1000	64
1	10.0.0.1	10.0.0.2	51878	80	1452651104.516747	1452651106.113781	52	50	0	0	51	50	49	1	0	0	0	0	0	0	397	131315	1	47	397	131315	0	0	0	0	0	0	0	0	0	0	1	5	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	2896	397	83	396	2793	254976	32256	29696	32256	0	0	159994	32256	397	14480	1	5	397	131315	0	0	0	0	0	0	0.000	0.993	201.3	201.3	0	0	249	82224	3	49	200.7	0.5	200.8	0.6	200.7	0.5	0.1	0.0	200.8	0.6	2	2	200.7	0.5	200.8	0.6	200.7	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	1.597	18	100	1	1000	128
1	10.0.0.1	10.0.0.2	51890	80	1452651107.970526	1452651110.468466	97	95	0	0	96	95	94	1	0	0	0	0	0	0	397	262387	1	93	397	262387	0	0	0	0	0	0	0	0	0	0	1	5	1/1	1/0	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	2896	397	83	396	2821	388608	32256	29696	32256	0	0	237717	32256	397	14480	1	5	397	NA	0	NA	0	0	0	0	0.000	2.095	201.3	201.2	0	0	159	105041	2	94	200.6	0.5	200.7	0.6	200.6	0.6	0.0	0.0	200.7	0.6	1	1	200.7	0.6	200.7	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	2.699	18	100	1	1000	256
1	10.0.0.1	10.0.0.2	51900	80	1452651112.493096	1452651117.373929	187	188	0	0	186	188	184	1	0	0	0	0	0	0	397	524531	1	185	397	524531	0	0	0	0	0	0	0	0	0	0	1	5	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	2896	397	83	396	2835	567808	32256	29696	32256	0	0	373311	32256	397	14480	1	5	397	524531	0	0	0	0	0	0	0.000	4.277	201.3	201.3	0	0	81	107468	3	184	200.6	0.5	200.8	0.6	200.7	0.5	0.1	0.0	200.8	0.6	2	2	200.6	0.6	200.8	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	4.881	18	100	1	1000	512
1	10.0.0.1	10.0.0.2	51918	80	1452651119.214625	1452651128.492537	365	373	0	0	364	373	362	1	0	0	0	0	0	0	398	1048821	1	370	398	1048821	0	0	0	0	0	0	0	0	0	0	1	6	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	2896	398	85	397	2834	567808	32256	29696	32256	0	0	468423	32256	398	14480	1	5	398	1048821	0	0	0	0	0	0	0.000	8.674	201.3	201.3	0	0	43	113045	3	362	200.7	0.5	200.7	0.6	200.7	0.6	0.0	0.0	200.7	0.6	2	2	200.7	0.6	200.7	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	10	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	9.278	18	100	1	1000	1024
1	10.0.0.1	10.0.0.2	51926	80	1452651130.299437	1452651148.328902	727	744	0	0	726	744	724	1	0	0	0	0	0	0	398	2097397	1	741	398	2097397	0	0	0	0	0	0	0	0	0	0	1	9	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	2896	398	85	397	2830	1575424	32256	29696	32256	0	0	677166	32256	398	17376	1	6	398	2097397	0	0	0	0	0	0	0.000	17.426	201.3	201.3	0	0	22	116332	3	724	200.6	0.5	200.7	0.6	200.6	0.5	0.0	0.0	200.6	0.6	2	2	200.6	0.5	200.6	0.6	200.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	19	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.402	0.000	0.402	0.604	18.029	18	100	1	1000	2048
1	10.0.0.1	10.0.0.2	51936	80	1452651149.990062	1452651185.584935	1449	1483	0	0	1448	1483	1446	1	0	0	0	0	0	0	398	4194549	1	1480	398	4194549	0	0	0	0	0	0	0	0	0	0	1	11	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	2896	398	85	397	2834	3475456	32256	29696	32256	0	0	1534083	32256	398	14480	1	5	398	4194549	0	0	0	0	0	0	0.000	34.982	2855.2	210.6	0	0	11	117841	3	1446	200.7	0.5	201.0	2831.6	200.8	115.8	0.2	452.9	200.7	0.6	2	2	200.7	0.6	201.0	0.6	200.8	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	36	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.402	0.000	0.403	0.604	35.586	18	100	1	1000	4096
1	10.0.0.1	10.0.0.2	51952	80	1452651187.413572	1452651258.92244	2274	2965	0	0	2273	2965	2271	1	0	0	0	0	0	0	398	8388853	1	2962	398	8388853	0	0	0	0	0	0	0	0	0	0	1	14	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	2896	398	85	397	2832	7321088	32256	29696	32256	0	0	2772259	32256	398	14480	1	5	398	8388853	0	0	0	0	0	0	0.000	70.070	9524.6	206.2	0	0	6	118690	3	2271	200.7	0.5	201.0	429.0	200.8	2.7	0.2	23.8	200.7	0.6	2	2	200.7	0.6	201.0	0.6	200.9	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	693	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	70.674	18	100	1	1000	8192
1	10.0.0.1	10.0.0.2	52002	80	1452651259.758882	1452651400.622413	4153	6097	0	0	4152	6097	4150	2	0	0	0	0	0	0	399	16777463	1	6094	399	16777463	0	0	0	0	0	0	0	0	0	0	1	15	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	399	2896	399	87	398	2753	8388608	32256	29696	32256	0	0	5333809	32256	399	14480	1	5	399	16777463	0	0	0	0	0	0	0.000	140.241	20784.2	220.6	0	0	3	119104	3	4150	200.7	0.5	219.9	2871.0	207.1	94.3	11.1	401.9	200.7	0.6	2	1	200.7	0.6	219.9	0.6	210.3	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1945	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	140.845	18	100	1	1000	16384
1	10.0.0.1	10.0.0.2	52082	80	1452651402.273060	1452651402.876855	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	1263	1	1	395	1263	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1263	395	1263	394	1261	32256	32256	29696	32256	0	0	31232	32256	395	1263	1	1	395	1263	0	0	0	0	0	0	0.000	0.000	201.3	201.3	0	0	654	2092	3	3	200.6	0.5	200.7	0.6	200.6	0.5	0.1	0.0	200.7	0.6	2	2	200.6	0.6	200.7	0.6	200.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	0.604	18	100	2	1000	1
1	10.0.0.1	10.0.0.2	52088	80	1452651404.701692	1452651405.305613	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	2287	1	1	395	2287	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2287	395	2287	394	2284	33792	32256	29696	32256	0	0	32153	32256	395	2287	1	1	395	2287	0	0	0	0	0	0	0.000	0.000	201.3	201.3	0	0	654	3787	3	3	200.7	0.5	200.7	0.6	200.7	0.6	0.0	0.0	200.7	0.6	2	2	200.7	0.6	200.7	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	0.604	18	100	2	1000	2
1	10.0.0.1	10.0.0.2	52094	80	1452651406.964374	1452651407.568237	7	5	0	0	6	5	4	1	0	0	0	0	0	0	395	4336	1	2	395	4336	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	1440	394	2166	37888	32256	29696	32256	0	0	34730	32256	395	4336	1	2	395	4336	0	0	0	0	0	0	0.000	0.000	201.3	201.3	0	0	654	7180	3	4	200.6	0.5	200.7	0.6	200.7	0.5	0.1	0.0	200.7	0.6	2	2	200.6	0.6	200.7	0.6	200.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.403	0.000	0.403	0.604	0.604	18	100	2	1000	4
